/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_049.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_049.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_049.jpg, 0, 0, 0, 7.838877E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_183.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_183.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_183.jpg, 0, 0, 0, 7.832678E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_344.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_344.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_344.jpg, 0, 0, 0, 7.916674E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_485.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_485.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_485.jpg, 0, 0, 0, 7.922277E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_604.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_604.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_604.jpg, 0, 0, 0, 7.854796E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_745.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_745.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_745.jpg, 0, 0, 0, 7.860542E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_07_885.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_07_885.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_07_885.jpg, 0, 0, 0, 7.8065E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_003.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_003.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_003.jpg, 0, 0, 0, 7.859227E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_145.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_145.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_145.jpg, 0, 0, 0, 7.904953E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_264.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_264.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_264.jpg, 0, 0, 0, 7.811333E-05
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_383.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_383.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_383.jpg, 0, 0.3566158, 0, 0.4325545
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_494.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_494.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_494.jpg, 0, 0.6661499, 0, 1.064059
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_635.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_635.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_635.jpg, 0, 1, 0, 2.650474
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_766.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_766.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_766.jpg, 0, 1, 0, 4.291818
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_08_904.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_08_904.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_08_904.jpg, 0, 0.5863576, 0, 5.42633
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_044.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_044.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_044.jpg, -0.4197664, 0.1665912, 0, 5.788648
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_185.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_185.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_185.jpg, 0, 0, 0, 5.71852
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_304.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_304.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_304.jpg, 0, 0, 0, 5.649263
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_446.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_446.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_446.jpg, 0, 0.2488797, 0, 5.799445
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_585.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_585.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_585.jpg, 0, 0.663723, 0, 6.630414
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_704.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_704.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_704.jpg, -0.149874, 1, 0, 7.844911
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_845.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_845.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_845.jpg, -0.5711188, 0.7573717, 0, 9.097264
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_09_986.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_09_986.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_09_986.jpg, -0.9918809, 0.3366096, 0, 9.527647
/home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/center_2020_04_07_20_53_10_108.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/left_2020_04_07_20_53_10_108.jpg, /home/biovick/Downloads/course/selfdriving/lanedetection/data/IMG/right_2020_04_07_20_53_10_108.jpg, -0.62202, 0, 0, 9.593649
